match,inn,bat_team,bowl_team,over,runs,wickets,total,last_4
309,1,MI,CSK,9,47,2,141,21
309,1,MI,CSK,10,57,2,141,26
309,1,MI,CSK,11,69,2,141,32
309,1,MI,CSK,12,73,2,141,29
309,1,MI,CSK,13,88,2,141,41
309,1,MI,CSK,14,94,2,141,37
309,1,MI,CSK,15,108,2,141,39
309,1,MI,CSK,16,113,3,141,40
309,1,MI,CSK,17,120,3,141,32
309,1,MI,CSK,18,125,4,141,31
309,1,MI,CSK,19,127,7,141,19
309,1,MI,CSK,20,141,7,141,28
310,1,RCB,RR,1,1,2,70,1
310,1,RCB,RR,2,5,2,70,5
310,1,RCB,RR,3,11,4,70,11
310,1,RCB,RR,4,12,4,70,12
310,1,RCB,RR,5,16,4,70,15
310,1,RCB,RR,6,22,5,70,17
310,1,RCB,RR,7,26,5,70,15
310,1,RCB,RR,8,27,5,70,15
310,1,RCB,RR,9,33,6,70,17
310,1,RCB,RR,10,45,6,70,23
310,1,RCB,RR,11,47,7,70,21
310,1,RCB,RR,12,51,7,70,24
310,1,RCB,RR,13,55,7,70,22
310,1,RCB,RR,14,62,8,70,17
310,1,RCB,RR,15,70,10,70,23
311,1,KXIP,KKR,1,7,0,132,7
311,1,KXIP,KKR,2,9,1,132,9
311,1,KXIP,KKR,3,15,1,132,15
311,1,KXIP,KKR,4,28,1,132,28
311,1,KXIP,KKR,5,37,2,132,30
311,1,KXIP,KKR,6,51,2,132,42
311,1,KXIP,KKR,7,56,2,132,41
311,1,KXIP,KKR,8,59,3,132,31
311,1,KXIP,KKR,9,71,3,132,34
311,1,KXIP,KKR,10,76,4,132,25
311,1,KXIP,KKR,11,87,4,132,31
311,1,KXIP,KKR,12,94,4,132,35
311,1,KXIP,KKR,13,99,4,132,28
311,1,KXIP,KKR,14,103,6,132,27
311,1,KXIP,KKR,15,111,6,132,24
311,1,KXIP,KKR,16,114,6,132,20
311,1,KXIP,KKR,17,118,6,132,19
311,1,KXIP,KKR,18,126,6,132,23
311,1,KXIP,KKR,19,127,9,132,16
311,1,KXIP,KKR,20,132,9,132,18
312,1,MI,DC,1,7,0,125,7
312,1,MI,DC,2,14,1,125,14
312,1,MI,DC,3,16,1,125,16
312,1,MI,DC,4,21,2,125,21
312,1,MI,DC,5,31,2,125,24
312,1,MI,DC,6,37,2,125,23
312,1,MI,DC,7,41,3,125,25
312,1,MI,DC,8,42,3,125,21
312,1,MI,DC,9,46,4,125,15
312,1,MI,DC,10,49,4,125,12
312,1,MI,DC,11,51,4,125,10
312,1,MI,DC,12,54,4,125,12
312,1,MI,DC,13,59,4,125,13
312,1,MI,DC,14,63,5,125,14
312,1,MI,DC,15,69,5,125,18
312,1,MI,DC,16,80,5,125,26
312,1,MI,DC,17,94,5,125,35
312,1,MI,DC,18,100,5,125,37
312,1,MI,DC,19,113,6,125,44
312,1,MI,DC,20,125,7,125,45
313,1,SRH,CSK,1,8,0,145,8
313,1,SRH,CSK,2,15,0,145,15
313,1,SRH,CSK,3,16,2,145,16
313,1,SRH,CSK,4,27,2,145,27
313,1,SRH,CSK,5,32,2,145,24
313,1,SRH,CSK,6,37,2,145,22
313,1,SRH,CSK,7,47,2,145,31
313,1,SRH,CSK,8,55,2,145,28
313,1,SRH,CSK,9,62,2,145,30
313,1,SRH,CSK,10,65,2,145,28
313,1,SRH,CSK,11,72,3,145,25
313,1,SRH,CSK,12,78,3,145,23
313,1,SRH,CSK,13,86,3,145,24
313,1,SRH,CSK,14,92,3,145,27
313,1,SRH,CSK,15,98,4,145,26
313,1,SRH,CSK,16,102,4,145,24
313,1,SRH,CSK,17,108,4,145,22
313,1,SRH,CSK,18,113,5,145,21
313,1,SRH,CSK,19,133,5,145,35
313,1,SRH,CSK,20,145,5,145,43
314,1,RCB,KXIP,1,20,0,124,20
314,1,RCB,KXIP,2,25,2,124,25
314,1,RCB,KXIP,3,26,3,124,26
314,1,RCB,KXIP,4,26,4,124,26
314,1,RCB,KXIP,5,34,4,124,14
314,1,RCB,KXIP,6,44,4,124,19
314,1,RCB,KXIP,7,50,4,124,24
314,1,RCB,KXIP,8,56,4,124,30
314,1,RCB,KXIP,9,66,4,124,32
314,1,RCB,KXIP,10,69,5,124,25
314,1,RCB,KXIP,11,76,5,124,26
314,1,RCB,KXIP,12,80,5,124,24
314,1,RCB,KXIP,13,93,5,124,27
314,1,RCB,KXIP,14,97,6,124,28
314,1,RCB,KXIP,15,98,7,124,22
314,1,RCB,KXIP,16,100,7,124,20
314,1,RCB,KXIP,17,105,7,124,12
314,1,RCB,KXIP,18,110,7,124,13
314,1,RCB,KXIP,19,120,7,124,22
314,1,RCB,KXIP,20,124,8,124,24
315,1,RR,KKR,1,7,0,172,7
315,1,RR,KKR,2,13,0,172,13
315,1,RR,KKR,3,15,1,172,15
315,1,RR,KKR,4,23,1,172,23
315,1,RR,KKR,5,25,1,172,18
315,1,RR,KKR,6,45,1,172,32
315,1,RR,KKR,7,49,1,172,34
315,1,RR,KKR,8,53,1,172,30
315,1,RR,KKR,9,57,2,172,32
315,1,RR,KKR,10,63,2,172,18
315,1,RR,KKR,11,73,2,172,24
315,1,RR,KKR,12,77,2,172,24
315,1,RR,KKR,13,82,2,172,25
315,1,RR,KKR,14,99,2,172,36
315,1,RR,KKR,15,106,2,172,33
315,1,RR,KKR,16,118,3,172,41
315,1,RR,KKR,17,127,3,172,45
315,1,RR,KKR,18,133,4,172,34
315,1,RR,KKR,19,143,4,172,37
315,1,RR,KKR,20,152,5,172,34
315,1,SRH,MI,1,10,0,172,10
315,1,SRH,MI,2,15,0,172,15
315,1,SRH,MI,3,21,1,172,21
315,1,SRH,MI,4,31,1,172,31
315,1,SRH,MI,5,38,2,172,28
315,1,SRH,MI,6,44,2,172,29
315,1,SRH,MI,7,48,2,172,27
315,1,SRH,MI,8,63,2,172,32
315,1,SRH,MI,9,65,2,172,27
315,1,SRH,MI,10,71,2,172,27
315,1,SRH,MI,11,76,2,172,28
315,1,SRH,MI,12,83,2,172,20
315,1,SRH,MI,13,89,2,172,24
315,1,SRH,MI,14,99,2,172,28
315,1,SRH,MI,15,117,2,172,41
315,1,SRH,MI,16,130,2,172,47
315,1,SRH,MI,17,137,2,172,48
315,1,SRH,MI,18,143,2,172,44
315,1,SRH,MI,19,161,4,172,44
315,1,SRH,MI,20,172,5,172,42
316,1,CSK,KKR,1,9,0,148,9
316,1,CSK,KKR,2,14,0,148,14
316,1,CSK,KKR,3,20,1,148,20
316,1,CSK,KKR,4,29,1,148,29
316,1,CSK,KKR,5,33,1,148,24
316,1,CSK,KKR,6,43,1,148,29
316,1,CSK,KKR,7,51,1,148,31
316,1,CSK,KKR,8,59,1,148,30
316,1,CSK,KKR,9,72,1,148,39
316,1,CSK,KKR,10,85,1,148,42
316,1,CSK,KKR,11,92,2,148,41
316,1,CSK,KKR,12,102,2,148,43
316,1,CSK,KKR,13,108,2,148,36
316,1,CSK,KKR,14,114,2,148,29
316,1,CSK,KKR,15,126,3,148,34
316,1,CSK,KKR,16,133,3,148,31
316,1,CSK,KKR,17,148,3,148,40
317,1,KXIP,MI,1,5,0,168,5
317,1,KXIP,MI,2,13,0,168,13
317,1,KXIP,MI,3,20,1,168,20
317,1,KXIP,MI,4,29,2,168,29
317,1,KXIP,MI,5,31,2,168,26
317,1,KXIP,MI,6,36,2,168,23
317,1,KXIP,MI,7,42,2,168,22
317,1,KXIP,MI,8,51,2,168,22
317,1,KXIP,MI,9,63,2,168,32
317,1,KXIP,MI,10,70,2,168,34
317,1,KXIP,MI,11,79,2,168,37
317,1,KXIP,MI,12,93,3,168,42
317,1,KXIP,MI,13,101,3,168,38
317,1,KXIP,MI,14,117,3,168,47
317,1,KXIP,MI,15,126,3,168,47
317,1,KXIP,MI,16,131,4,168,38
317,1,KXIP,MI,17,140,4,168,39
317,1,KXIP,MI,18,145,4,168,28
317,1,KXIP,MI,19,165,4,168,39
317,1,KXIP,MI,20,168,5,168,37
318,1,DC,RR,1,9,0,152,9
318,1,DC,RR,2,16,0,152,16
318,1,DC,RR,3,22,0,152,22
318,1,DC,RR,4,33,0,152,33
318,1,DC,RR,5,35,1,152,26
318,1,DC,RR,6,46,1,152,30
318,1,DC,RR,7,50,1,152,28
318,1,DC,RR,8,57,1,152,24
318,1,DC,RR,9,68,1,152,33
318,1,DC,RR,10,71,3,152,25
318,1,DC,RR,11,77,3,152,27
318,1,DC,RR,12,80,3,152,23
318,1,DC,RR,13,86,3,152,18
318,1,DC,RR,14,89,3,152,18
318,1,DC,RR,15,94,3,152,17
318,1,DC,RR,16,103,4,152,23
318,1,DC,RR,17,112,4,152,26
318,1,DC,RR,18,123,4,152,34
318,1,DC,RR,19,134,4,152,40
318,1,DC,RR,20,152,5,152,49
319,1,SRH,RCB,1,3,0,155,3
319,1,SRH,RCB,2,15,0,155,15
319,1,SRH,RCB,3,20,1,155,20
319,1,SRH,RCB,4,29,2,155,29
319,1,SRH,RCB,5,38,2,155,35
319,1,SRH,RCB,6,47,2,155,32
319,1,SRH,RCB,7,53,2,155,33
319,1,SRH,RCB,8,59,2,155,30
319,1,SRH,RCB,9,61,2,155,23
319,1,SRH,RCB,10,72,2,155,25
319,1,SRH,RCB,11,81,2,155,28
319,1,SRH,RCB,12,87,2,155,28
319,1,SRH,RCB,13,91,3,155,30
319,1,SRH,RCB,14,93,3,155,21
319,1,SRH,RCB,15,106,3,155,25
319,1,SRH,RCB,16,115,4,155,28
319,1,SRH,RCB,17,124,4,155,33
319,1,SRH,RCB,18,140,4,155,47
319,1,SRH,RCB,19,149,5,155,43
319,1,SRH,RCB,20,155,6,155,40
320,1,RR,KKR,1,5,0,170,5
320,1,RR,KKR,2,14,0,170,14
320,1,RR,KKR,3,21,0,170,21
320,1,RR,KKR,4,33,0,170,33
320,1,RR,KKR,5,44,0,170,39
320,1,RR,KKR,6,50,0,170,36
320,1,RR,KKR,7,58,1,170,37
320,1,RR,KKR,8,63,1,170,30
320,1,RR,KKR,9,71,1,170,27
320,1,RR,KKR,10,76,1,170,26
320,1,RR,KKR,11,81,1,170,23
320,1,RR,KKR,12,92,1,170,29
320,1,RR,KKR,13,101,1,170,30
320,1,RR,KKR,14,106,2,170,30
320,1,RR,KKR,15,116,2,170,35
320,1,RR,KKR,16,135,2,170,43
320,1,RR,KKR,17,139,3,170,38
320,1,RR,KKR,18,150,3,170,44
320,1,RR,KKR,19,159,4,170,43
320,1,RR,KKR,20,170,6,170,35
321,1,DC,CSK,1,8,0,178,8
321,1,DC,CSK,2,8,0,178,8
321,1,DC,CSK,3,17,0,178,17
321,1,DC,CSK,4,34,0,178,34
321,1,DC,CSK,5,37,2,178,29
321,1,DC,CSK,6,46,2,178,38
321,1,DC,CSK,7,49,2,178,32
321,1,DC,CSK,8,53,2,178,19
321,1,DC,CSK,9,66,2,178,29
321,1,DC,CSK,10,75,2,178,29
321,1,DC,CSK,11,88,2,178,39
321,1,DC,CSK,12,96,2,178,43
321,1,DC,CSK,13,108,3,178,42
321,1,DC,CSK,14,119,4,178,44
321,1,DC,CSK,15,122,5,178,34
321,1,DC,CSK,16,130,5,178,34
321,1,DC,CSK,17,134,5,178,26
321,1,DC,CSK,18,151,5,178,32
321,1,DC,CSK,19,160,5,178,38
321,1,DC,CSK,20,178,5,178,48
322,1,MI,RCB,1,7,0,187,7
322,1,MI,RCB,2,19,0,187,19
322,1,MI,RCB,3,25,0,187,25
322,1,MI,RCB,4,32,1,187,32
322,1,MI,RCB,5,41,1,187,34
322,1,MI,RCB,6,50,1,187,31
322,1,MI,RCB,7,58,1,187,33
322,1,MI,RCB,8,71,2,187,39
322,1,MI,RCB,9,77,3,187,36
322,1,MI,RCB,10,85,4,187,35
322,1,MI,RCB,11,88,4,187,30
322,1,MI,RCB,12,95,4,187,24
322,1,MI,RCB,13,101,4,187,24
322,1,MI,RCB,14,110,4,187,25
322,1,MI,RCB,15,119,4,187,31
322,1,MI,RCB,16,129,4,187,34
322,1,MI,RCB,17,139,4,187,38
322,1,MI,RCB,18,152,4,187,42
322,1,MI,RCB,19,176,4,187,57
322,1,MI,RCB,20,187,5,187,58
323,1,DC,KKR,1,8,0,160,8
323,1,DC,KKR,2,14,0,160,14
323,1,DC,KKR,3,18,1,160,18
323,1,DC,KKR,4,20,1,160,20
323,1,DC,KKR,5,26,1,160,18
323,1,DC,KKR,6,29,2,160,15
323,1,DC,KKR,7,39,2,160,21
323,1,DC,KKR,8,53,2,160,33
323,1,DC,KKR,9,61,3,160,35
323,1,DC,KKR,10,66,3,160,37
323,1,DC,KKR,11,82,3,160,43
323,1,DC,KKR,12,85,4,160,32
323,1,DC,KKR,13,94,4,160,33
323,1,DC,KKR,14,99,4,160,33
323,1,DC,KKR,15,103,4,160,21
323,1,DC,KKR,16,106,5,160,21
323,1,DC,KKR,17,119,5,160,25
323,1,DC,KKR,18,136,5,160,37
323,1,DC,KKR,19,148,5,160,45
323,1,DC,KKR,20,160,5,160,54
324,1,KXIP,CSK,1,9,0,231,9
324,1,KXIP,CSK,2,21,0,231,21
324,1,KXIP,CSK,3,22,0,231,22
324,1,KXIP,CSK,4,32,0,231,32
324,1,KXIP,CSK,5,37,1,231,28
324,1,KXIP,CSK,6,38,2,231,17
324,1,KXIP,CSK,7,45,2,231,23
324,1,KXIP,CSK,8,51,2,231,19
324,1,KXIP,CSK,9,60,2,231,23
324,1,KXIP,CSK,10,69,2,231,31
324,1,KXIP,CSK,11,86,2,231,41
324,1,KXIP,CSK,12,100,2,231,49
324,1,KXIP,CSK,13,121,2,231,61
324,1,KXIP,CSK,14,139,2,231,70
324,1,KXIP,CSK,15,153,2,231,67
324,1,KXIP,CSK,16,173,3,231,73
324,1,KXIP,CSK,17,181,3,231,60
324,1,KXIP,CSK,18,191,4,231,52
324,1,KXIP,CSK,19,208,4,231,55
324,1,KXIP,CSK,20,231,4,231,58
325,1,SRH,RR,1,9,0,134,9
325,1,SRH,RR,2,19,0,134,19
325,1,SRH,RR,3,28,0,134,28
325,1,SRH,RR,4,37,1,134,37
325,1,SRH,RR,5,46,1,134,37
325,1,SRH,RR,6,50,1,134,31
325,1,SRH,RR,7,57,2,134,29
325,1,SRH,RR,8,61,2,134,24
325,1,SRH,RR,9,67,3,134,21
325,1,SRH,RR,10,74,3,134,24
325,1,SRH,RR,11,79,3,134,22
325,1,SRH,RR,12,86,4,134,25
325,1,SRH,RR,13,91,5,134,24
325,1,SRH,RR,14,95,5,134,21
325,1,SRH,RR,15,102,5,134,23
325,1,SRH,RR,16,106,5,134,20
325,1,SRH,RR,17,111,7,134,20
325,1,SRH,RR,18,115,7,134,20
325,1,SRH,RR,19,122,7,134,20
325,1,SRH,RR,20,134,9,134,28
326,1,KXIP,RCB,1,10,0,198,10
326,1,KXIP,RCB,2,16,0,198,16
326,1,KXIP,RCB,3,26,0,198,26
326,1,KXIP,RCB,4,35,0,198,35
326,1,KXIP,RCB,5,45,0,198,35
326,1,KXIP,RCB,6,64,1,198,48
326,1,KXIP,RCB,7,69,2,198,43
326,1,KXIP,RCB,8,88,2,198,53
326,1,KXIP,RCB,9,93,3,198,48
326,1,KXIP,RCB,10,107,3,198,43
326,1,KXIP,RCB,11,115,3,198,46
326,1,KXIP,RCB,12,116,4,198,28
326,1,KXIP,RCB,13,131,4,198,38
326,1,KXIP,RCB,14,136,4,198,29
326,1,KXIP,RCB,15,140,4,198,25
326,1,KXIP,RCB,16,166,4,198,50
326,1,KXIP,RCB,17,173,5,198,42
326,1,KXIP,RCB,18,184,6,198,48
326,1,KXIP,RCB,19,188,6,198,48
326,1,KXIP,RCB,20,198,8,198,32
327,1,DC,SRH,1,4,0,143,4
327,1,DC,SRH,2,10,0,143,10
327,1,DC,SRH,3,14,1,143,14
327,1,DC,SRH,4,23,1,143,23
327,1,DC,SRH,5,37,1,143,33
327,1,DC,SRH,6,52,1,143,42
327,1,DC,SRH,7,60,2,143,46
327,1,DC,SRH,8,67,2,143,44
327,1,DC,SRH,9,73,3,143,36
327,1,DC,SRH,10,75,3,143,23
327,1,DC,SRH,11,84,3,143,24
327,1,DC,SRH,12,91,3,143,24
327,1,DC,SRH,13,102,3,143,29
327,1,DC,SRH,14,115,3,143,40
327,1,DC,SRH,15,121,3,143,37
327,1,DC,SRH,16,128,3,143,37
327,1,DC,SRH,17,132,5,143,30
327,1,DC,SRH,18,137,5,143,22
327,1,DC,SRH,19,139,6,143,18
327,1,DC,SRH,20,143,7,143,15
328,1,MI,CSK,1,4,0,157,4
328,1,MI,CSK,2,8,0,157,8
328,1,MI,CSK,3,16,1,157,16
328,1,MI,CSK,4,18,1,157,18
328,1,MI,CSK,5,32,1,157,28
328,1,MI,CSK,6,42,1,157,34
328,1,MI,CSK,7,46,1,157,30
328,1,MI,CSK,8,49,1,157,31
328,1,MI,CSK,9,54,1,157,22
328,1,MI,CSK,10,57,1,157,15
328,1,MI,CSK,11,69,1,157,23
328,1,MI,CSK,12,78,2,157,29
328,1,MI,CSK,13,86,2,157,32
328,1,MI,CSK,14,93,2,157,36
328,1,MI,CSK,15,99,2,157,30
328,1,MI,CSK,16,111,2,157,33
328,1,MI,CSK,17,118,2,157,32
328,1,MI,CSK,18,129,4,157,36
328,1,MI,CSK,19,139,5,157,40
328,1,MI,CSK,20,157,6,157,46
329,1,KXIP,KKR,1,17,0,149,17
329,1,KXIP,KKR,2,21,1,149,21
329,1,KXIP,KKR,3,30,1,149,30
329,1,KXIP,KKR,4,35,1,149,35
329,1,KXIP,KKR,5,48,1,149,31
329,1,KXIP,KKR,6,49,2,149,28
329,1,KXIP,KKR,7,53,2,149,23
329,1,KXIP,KKR,8,62,2,149,27
329,1,KXIP,KKR,9,73,2,149,25
329,1,KXIP,KKR,10,85,2,149,36
329,1,KXIP,KKR,11,90,3,149,37
329,1,KXIP,KKR,12,96,3,149,34
329,1,KXIP,KKR,13,102,3,149,29
329,1,KXIP,KKR,14,112,3,149,27
329,1,KXIP,KKR,15,116,4,149,26
329,1,KXIP,KKR,16,123,5,149,27
329,1,KXIP,KKR,17,127,6,149,25
329,1,KXIP,KKR,18,131,6,149,19
329,1,KXIP,KKR,19,138,6,149,22
329,1,KXIP,KKR,20,149,8,149,26
330,1,RCB,RR,1,4,0,190,4
330,1,RCB,RR,2,5,0,190,5
330,1,RCB,RR,3,6,1,190,6
330,1,RCB,RR,4,15,1,190,15
330,1,RCB,RR,5,22,1,190,18
330,1,RCB,RR,6,31,1,190,26
330,1,RCB,RR,7,33,1,190,27
330,1,RCB,RR,8,40,2,190,25
330,1,RCB,RR,9,46,3,190,24
330,1,RCB,RR,10,57,3,190,26
330,1,RCB,RR,11,66,3,190,33
330,1,RCB,RR,12,70,3,190,30
330,1,RCB,RR,13,84,3,190,38
330,1,RCB,RR,14,94,3,190,37
330,1,RCB,RR,15,106,3,190,40
330,1,RCB,RR,16,123,3,190,53
330,1,RCB,RR,17,138,3,190,54
330,1,RCB,RR,18,151,3,190,57
330,1,RCB,RR,19,172,4,190,66
330,1,RCB,RR,20,190,5,190,67
331,1,SRH,MI,1,4,0,157,4
331,1,SRH,MI,2,5,0,157,5
331,1,SRH,MI,3,18,0,157,18
331,1,SRH,MI,4,24,0,157,24
331,1,SRH,MI,5,31,1,157,27
331,1,SRH,MI,6,43,1,157,38
331,1,SRH,MI,7,49,1,157,31
331,1,SRH,MI,8,60,1,157,36
331,1,SRH,MI,9,68,1,157,37
331,1,SRH,MI,10,70,2,157,27
331,1,SRH,MI,11,73,2,157,24
331,1,SRH,MI,12,80,2,157,20
331,1,SRH,MI,13,83,2,157,15
331,1,SRH,MI,14,91,2,157,21
331,1,SRH,MI,15,103,2,157,30
331,1,SRH,MI,16,112,2,157,32
331,1,SRH,MI,17,118,2,157,35
331,1,SRH,MI,18,124,2,157,33
331,1,SRH,MI,19,139,3,157,36
331,1,SRH,MI,20,157,3,157,45
332,1,RR,CSK,1,2,0,148,2
332,1,RR,CSK,2,8,0,148,8
332,1,RR,CSK,3,16,0,148,16
332,1,RR,CSK,4,24,0,148,24
332,1,RR,CSK,5,25,0,148,23
332,1,RR,CSK,6,42,0,148,34
332,1,RR,CSK,7,50,0,148,34
332,1,RR,CSK,8,61,1,148,37
332,1,RR,CSK,9,65,1,148,40
332,1,RR,CSK,10,84,1,148,42
332,1,RR,CSK,11,86,2,148,36
332,1,RR,CSK,12,93,2,148,32
332,1,RR,CSK,13,102,3,148,37
332,1,RR,CSK,14,106,3,148,22
332,1,RR,CSK,15,114,4,148,28
332,1,RR,CSK,16,120,4,148,27
332,1,RR,CSK,17,129,4,148,27
332,1,RR,CSK,18,136,5,148,30
332,1,RR,CSK,19,140,7,148,26
332,1,RR,CSK,20,148,8,148,28
333,1,RCB,DC,1,1,0,186,1
333,1,RCB,DC,2,9,0,186,9
333,1,RCB,DC,3,22,0,186,22
333,1,RCB,DC,4,28,0,186,28
333,1,RCB,DC,5,33,0,186,32
333,1,RCB,DC,6,34,1,186,25
333,1,RCB,DC,7,37,1,186,15
333,1,RCB,DC,8,44,1,186,16
333,1,RCB,DC,9,50,2,186,17
333,1,RCB,DC,10,60,2,186,26
333,1,RCB,DC,11,74,2,186,37
333,1,RCB,DC,12,92,2,186,48
333,1,RCB,DC,13,95,3,186,45
333,1,RCB,DC,14,103,3,186,43
333,1,RCB,DC,15,108,4,186,34
333,1,RCB,DC,16,115,4,186,23
333,1,RCB,DC,17,136,4,186,41
333,1,RCB,DC,18,150,4,186,47
333,1,RCB,DC,19,159,4,186,51
333,1,RCB,DC,20,186,4,186,71
334,1,SRH,KXIP,1,6,0,205,6
334,1,SRH,KXIP,2,10,0,205,10
334,1,SRH,KXIP,3,18,0,205,18
334,1,SRH,KXIP,4,23,0,205,23
334,1,SRH,KXIP,5,49,0,205,43
334,1,SRH,KXIP,6,55,0,205,45
334,1,SRH,KXIP,7,57,0,205,39
334,1,SRH,KXIP,8,65,0,205,42
334,1,SRH,KXIP,9,67,1,205,18
334,1,SRH,KXIP,10,72,1,205,17
334,1,SRH,KXIP,11,83,1,205,26
334,1,SRH,KXIP,12,92,2,205,27
334,1,SRH,KXIP,13,108,2,205,41
334,1,SRH,KXIP,14,111,2,205,39
334,1,SRH,KXIP,15,127,2,205,44
334,1,SRH,KXIP,16,138,2,205,46
334,1,SRH,KXIP,17,149,2,205,41
334,1,SRH,KXIP,18,167,2,205,56
334,1,SRH,KXIP,19,193,4,205,66
334,1,SRH,KXIP,20,205,5,205,67
335,1,MI,KKR,1,3,0,141,3
335,1,MI,KKR,2,12,0,141,12
335,1,MI,KKR,3,23,1,141,23
335,1,MI,KKR,4,32,1,141,32
335,1,MI,KKR,5,35,1,141,32
335,1,MI,KKR,6,37,2,141,25
335,1,MI,KKR,7,43,2,141,20
335,1,MI,KKR,8,46,2,141,14
335,1,MI,KKR,9,56,2,141,21
335,1,MI,KKR,10,62,2,141,25
335,1,MI,KKR,11,64,2,141,21
335,1,MI,KKR,12,70,3,141,24
335,1,MI,KKR,13,76,3,141,20
335,1,MI,KKR,14,93,3,141,31
335,1,MI,KKR,15,99,3,141,35
335,1,MI,KKR,16,115,4,141,45
335,1,MI,KKR,17,123,4,141,47
335,1,MI,KKR,18,128,4,141,35
335,1,MI,KKR,19,137,4,141,38
335,1,MI,KKR,20,141,5,141,26
336,1,RR,DC,1,7,0,201,7
336,1,RR,DC,2,19,0,201,19
336,1,RR,DC,3,20,0,201,20
336,1,RR,DC,4,27,0,201,27
336,1,RR,DC,5,43,0,201,36
336,1,RR,DC,6,52,1,201,33
336,1,RR,DC,7,59,1,201,39
336,1,RR,DC,8,67,1,201,40
336,1,RR,DC,9,77,1,201,34
336,1,RR,DC,10,86,1,201,34
336,1,RR,DC,11,97,2,201,38
336,1,RR,DC,12,108,2,201,41
336,1,RR,DC,13,115,2,201,38
336,1,RR,DC,14,124,2,201,38
336,1,RR,DC,15,141,2,201,44
336,1,RR,DC,16,157,2,201,49
336,1,RR,DC,17,167,3,201,52
336,1,RR,DC,18,169,5,201,45
336,1,RR,DC,19,186,5,201,45
336,1,RR,DC,20,201,6,201,44
337,1,CSK,RCB,1,7,0,138,7
337,1,CSK,RCB,2,8,0,138,8
337,1,CSK,RCB,3,21,0,138,21
337,1,CSK,RCB,4,25,0,138,25
337,1,CSK,RCB,5,29,2,138,22
337,1,CSK,RCB,6,39,2,138,31
337,1,CSK,RCB,7,45,2,138,24
337,1,CSK,RCB,8,48,2,138,23
337,1,CSK,RCB,9,52,2,138,23
337,1,CSK,RCB,10,55,2,138,16
337,1,CSK,RCB,11,67,2,138,22
337,1,CSK,RCB,12,77,2,138,29
337,1,CSK,RCB,13,92,2,138,40
337,1,CSK,RCB,14,101,2,138,46
337,1,CSK,RCB,15,107,3,138,40
337,1,CSK,RCB,16,114,3,138,37
337,1,CSK,RCB,17,117,4,138,25
337,1,CSK,RCB,18,123,4,138,22
337,1,CSK,RCB,19,131,4,138,24
337,1,CSK,RCB,20,138,4,138,24
338,1,SRH,KKR,1,8,0,142,8
338,1,SRH,KKR,2,14,1,142,14
338,1,SRH,KKR,3,21,1,142,21
338,1,SRH,KKR,4,28,1,142,28
338,1,SRH,KKR,5,40,1,142,32
338,1,SRH,KKR,6,41,2,142,27
338,1,SRH,KKR,7,50,2,142,29
338,1,SRH,KKR,8,58,2,142,30
338,1,SRH,KKR,9,65,3,142,25
338,1,SRH,KKR,10,77,3,142,36
338,1,SRH,KKR,11,84,3,142,34
338,1,SRH,KKR,12,96,3,142,38
338,1,SRH,KKR,13,100,4,142,35
338,1,SRH,KKR,14,108,5,142,31
338,1,SRH,KKR,15,109,5,142,25
338,1,SRH,KKR,16,114,5,142,18
338,1,SRH,KKR,17,126,5,142,26
338,1,SRH,KKR,18,129,5,142,21
338,1,SRH,KKR,19,136,6,142,27
338,1,SRH,KKR,20,142,8,142,28
339,1,MI,RR,1,4,0,178,4
339,1,MI,RR,2,8,0,178,8
339,1,MI,RR,3,14,0,178,14
339,1,MI,RR,4,21,0,178,21
339,1,MI,RR,5,34,0,178,30
339,1,MI,RR,6,42,0,178,34
339,1,MI,RR,7,54,0,178,40
339,1,MI,RR,8,64,0,178,43
339,1,MI,RR,9,70,0,178,36
339,1,MI,RR,10,76,0,178,34
339,1,MI,RR,11,86,0,178,32
339,1,MI,RR,12,96,0,178,32
339,1,MI,RR,13,107,0,178,37
339,1,MI,RR,14,119,0,178,43
339,1,MI,RR,15,122,2,178,36
339,1,MI,RR,16,134,2,178,38
339,1,MI,RR,17,141,2,178,34
339,1,MI,RR,18,149,2,178,30
339,1,MI,RR,19,161,2,178,39
339,1,MI,RR,20,178,3,178,44
340,1,DC,KXIP,1,6,0,164,6
340,1,DC,KXIP,2,11,0,164,11
340,1,DC,KXIP,3,19,1,164,19
340,1,DC,KXIP,4,37,1,164,37
340,1,DC,KXIP,5,47,1,164,41
340,1,DC,KXIP,6,55,1,164,44
340,1,DC,KXIP,7,66,1,164,47
340,1,DC,KXIP,8,71,1,164,34
340,1,DC,KXIP,9,78,1,164,31
340,1,DC,KXIP,10,84,1,164,29
340,1,DC,KXIP,11,84,2,164,18
340,1,DC,KXIP,12,92,2,164,21
340,1,DC,KXIP,13,99,2,164,21
340,1,DC,KXIP,14,104,2,164,20
340,1,DC,KXIP,15,121,2,164,37
340,1,DC,KXIP,16,134,2,164,42
340,1,DC,KXIP,17,144,3,164,45
340,1,DC,KXIP,18,155,5,164,51
340,1,DC,KXIP,19,159,7,164,38
340,1,DC,KXIP,20,164,7,164,30
341,1,RCB,SRH,1,5,1,160,5
341,1,RCB,SRH,2,7,1,160,7
341,1,RCB,SRH,3,14,1,160,14
341,1,RCB,SRH,4,20,1,160,20
341,1,RCB,SRH,5,23,1,160,18
341,1,RCB,SRH,6,25,2,160,18
